Uniform_Plate_T3_32x32_Fx
1089   1   1   1
1   1   1   1   0.000000   0.000000   0.0
2   1   1   1   0.000000   0.031250   0.0
3   1   1   1   0.000000   0.062500   0.0
4   1   1   1   0.000000   0.093750   0.0
5   1   1   1   0.000000   0.125000   0.0
6   1   1   1   0.000000   0.156250   0.0
7   1   1   1   0.000000   0.187500   0.0
8   1   1   1   0.000000   0.218750   0.0
9   1   1   1   0.000000   0.250000   0.0
10   1   1   1   0.000000   0.281250   0.0
11   1   1   1   0.000000   0.312500   0.0
12   1   1   1   0.000000   0.343750   0.0
13   1   1   1   0.000000   0.375000   0.0
14   1   1   1   0.000000   0.406250   0.0
15   1   1   1   0.000000   0.437500   0.0
16   1   1   1   0.000000   0.468750   0.0
17   1   1   1   0.000000   0.500000   0.0
18   1   1   1   0.000000   0.531250   0.0
19   1   1   1   0.000000   0.562500   0.0
20   1   1   1   0.000000   0.593750   0.0
21   1   1   1   0.000000   0.625000   0.0
22   1   1   1   0.000000   0.656250   0.0
23   1   1   1   0.000000   0.687500   0.0
24   1   1   1   0.000000   0.718750   0.0
25   1   1   1   0.000000   0.750000   0.0
26   1   1   1   0.000000   0.781250   0.0
27   1   1   1   0.000000   0.812500   0.0
28   1   1   1   0.000000   0.843750   0.0
29   1   1   1   0.000000   0.875000   0.0
30   1   1   1   0.000000   0.906250   0.0
31   1   1   1   0.000000   0.937500   0.0
32   1   1   1   0.000000   0.968750   0.0
33   1   1   1   0.000000   1.000000   0.0
34   0   0   1   0.031250   0.000000   0.0
35   0   0   1   0.031250   0.031250   0.0
36   0   0   1   0.031250   0.062500   0.0
37   0   0   1   0.031250   0.093750   0.0
38   0   0   1   0.031250   0.125000   0.0
39   0   0   1   0.031250   0.156250   0.0
40   0   0   1   0.031250   0.187500   0.0
41   0   0   1   0.031250   0.218750   0.0
42   0   0   1   0.031250   0.250000   0.0
43   0   0   1   0.031250   0.281250   0.0
44   0   0   1   0.031250   0.312500   0.0
45   0   0   1   0.031250   0.343750   0.0
46   0   0   1   0.031250   0.375000   0.0
47   0   0   1   0.031250   0.406250   0.0
48   0   0   1   0.031250   0.437500   0.0
49   0   0   1   0.031250   0.468750   0.0
50   0   0   1   0.031250   0.500000   0.0
51   0   0   1   0.031250   0.531250   0.0
52   0   0   1   0.031250   0.562500   0.0
53   0   0   1   0.031250   0.593750   0.0
54   0   0   1   0.031250   0.625000   0.0
55   0   0   1   0.031250   0.656250   0.0
56   0   0   1   0.031250   0.687500   0.0
57   0   0   1   0.031250   0.718750   0.0
58   0   0   1   0.031250   0.750000   0.0
59   0   0   1   0.031250   0.781250   0.0
60   0   0   1   0.031250   0.812500   0.0
61   0   0   1   0.031250   0.843750   0.0
62   0   0   1   0.031250   0.875000   0.0
63   0   0   1   0.031250   0.906250   0.0
64   0   0   1   0.031250   0.937500   0.0
65   0   0   1   0.031250   0.968750   0.0
66   0   0   1   0.031250   1.000000   0.0
67   0   0   1   0.062500   0.000000   0.0
68   0   0   1   0.062500   0.031250   0.0
69   0   0   1   0.062500   0.062500   0.0
70   0   0   1   0.062500   0.093750   0.0
71   0   0   1   0.062500   0.125000   0.0
72   0   0   1   0.062500   0.156250   0.0
73   0   0   1   0.062500   0.187500   0.0
74   0   0   1   0.062500   0.218750   0.0
75   0   0   1   0.062500   0.250000   0.0
76   0   0   1   0.062500   0.281250   0.0
77   0   0   1   0.062500   0.312500   0.0
78   0   0   1   0.062500   0.343750   0.0
79   0   0   1   0.062500   0.375000   0.0
80   0   0   1   0.062500   0.406250   0.0
81   0   0   1   0.062500   0.437500   0.0
82   0   0   1   0.062500   0.468750   0.0
83   0   0   1   0.062500   0.500000   0.0
84   0   0   1   0.062500   0.531250   0.0
85   0   0   1   0.062500   0.562500   0.0
86   0   0   1   0.062500   0.593750   0.0
87   0   0   1   0.062500   0.625000   0.0
88   0   0   1   0.062500   0.656250   0.0
89   0   0   1   0.062500   0.687500   0.0
90   0   0   1   0.062500   0.718750   0.0
91   0   0   1   0.062500   0.750000   0.0
92   0   0   1   0.062500   0.781250   0.0
93   0   0   1   0.062500   0.812500   0.0
94   0   0   1   0.062500   0.843750   0.0
95   0   0   1   0.062500   0.875000   0.0
96   0   0   1   0.062500   0.906250   0.0
97   0   0   1   0.062500   0.937500   0.0
98   0   0   1   0.062500   0.968750   0.0
99   0   0   1   0.062500   1.000000   0.0
100   0   0   1   0.093750   0.000000   0.0
101   0   0   1   0.093750   0.031250   0.0
102   0   0   1   0.093750   0.062500   0.0
103   0   0   1   0.093750   0.093750   0.0
104   0   0   1   0.093750   0.125000   0.0
105   0   0   1   0.093750   0.156250   0.0
106   0   0   1   0.093750   0.187500   0.0
107   0   0   1   0.093750   0.218750   0.0
108   0   0   1   0.093750   0.250000   0.0
109   0   0   1   0.093750   0.281250   0.0
110   0   0   1   0.093750   0.312500   0.0
111   0   0   1   0.093750   0.343750   0.0
112   0   0   1   0.093750   0.375000   0.0
113   0   0   1   0.093750   0.406250   0.0
114   0   0   1   0.093750   0.437500   0.0
115   0   0   1   0.093750   0.468750   0.0
116   0   0   1   0.093750   0.500000   0.0
117   0   0   1   0.093750   0.531250   0.0
118   0   0   1   0.093750   0.562500   0.0
119   0   0   1   0.093750   0.593750   0.0
120   0   0   1   0.093750   0.625000   0.0
121   0   0   1   0.093750   0.656250   0.0
122   0   0   1   0.093750   0.687500   0.0
123   0   0   1   0.093750   0.718750   0.0
124   0   0   1   0.093750   0.750000   0.0
125   0   0   1   0.093750   0.781250   0.0
126   0   0   1   0.093750   0.812500   0.0
127   0   0   1   0.093750   0.843750   0.0
128   0   0   1   0.093750   0.875000   0.0
129   0   0   1   0.093750   0.906250   0.0
130   0   0   1   0.093750   0.937500   0.0
131   0   0   1   0.093750   0.968750   0.0
132   0   0   1   0.093750   1.000000   0.0
133   0   0   1   0.125000   0.000000   0.0
134   0   0   1   0.125000   0.031250   0.0
135   0   0   1   0.125000   0.062500   0.0
136   0   0   1   0.125000   0.093750   0.0
137   0   0   1   0.125000   0.125000   0.0
138   0   0   1   0.125000   0.156250   0.0
139   0   0   1   0.125000   0.187500   0.0
140   0   0   1   0.125000   0.218750   0.0
141   0   0   1   0.125000   0.250000   0.0
142   0   0   1   0.125000   0.281250   0.0
143   0   0   1   0.125000   0.312500   0.0
